Time-OuterStep,Step_0-NumTrajs,Time-InnerStep,Step_2-NumTrajs,Time-TotalInner,Step_0-AverageReturn,Time-Sampling,Step_2-AveragePolicyStd,Step_1-MaxReturn,Step_0-AverageDiscountedReturn,Time-MAMLSteps,Step_2-EnvExecTime,KLCoeffInner,Step_0-MinReturn,Step_2-AverageReturn,Step_1-AverageDiscountedReturn,LossBefore,Step_0-AveragePolicyStd,Step_0-MaxReturn,Time,ItrTime,Step_2-PolicyExecTime,Step_1-PolicyExecTime,Step_1-EnvExecTime,Step_2-StdReturn,Step_1-NumTrajs,n_timesteps,Step_1-AverageReturn,LossAfter,Step_0-StdReturn,Step_1-MinReturn,Time-SampleProc,Step_1-AveragePolicyStd,Step_0-EnvExecTime,Step_0-PolicyExecTime,Step_2-MinReturn,KLInner,Step_1-StdReturn,Itr,Step_2-AverageDiscountedReturn,Step_2-MaxReturn
0.2814626693725586,14,0.1200110912322998,14,5.418835163116455,315.695440204098,3.621718406677246,0.99690986,384.8782388129218,231.7063555760205,0.28166890144348145,1.119720458984375,0.0005,257.54345225450317,317.5122914096457,227.65691422093744,-0.0008984825,1.0,390.0565374802144,5.700738906860352,5.700737476348877,0.12145805358886719,0.11382246017456055,1.0418379306793213,28.475996822899475,16,2700,308.2525875995034,0.2612889,39.9811432894884,258.7764256306208,1.6756618022918701,1.0000702,1.0603303909301758,0.12034988403320312,261.52299066894886,1.4906585,41.58984747949334,0,232.9061143430249,361.31419610705177
0.2135908603668213,15,0.015969276428222656,16,4.922661304473877,275.3034647744264,3.53973388671875,0.9947203,314.0991061110286,208.3080047461867,0.21532654762268066,1.0443940162658691,0.0005,245.53433969175245,284.88234432438605,211.55000723277973,-0.00013205678,0.999417,320.114610976581,10.851959705352783,5.138495445251465,0.11672639846801758,0.1155693531036377,1.0778496265411377,31.977521751707148,15,5400,280.86744888963005,0.28513634,20.461441931710965,262.5206588332898,1.365347146987915,0.99331456,1.0235669612884521,0.11328887939453125,231.0032559857822,0.8665544,15.224052898587386,1,213.4975524764358,375.94806555538116
0.22562217712402344,15,0.1556110382080078,14,5.127414226531982,277.21923519827186,3.60872220993042,0.9987753,313.715111390158,209.7348643428303,0.22582125663757324,1.0455076694488525,0.0005,255.22913664375886,294.6859675243807,215.21207742436997,0.0019685617,0.9995428,303.2410601532751,16.215616703033447,5.3537421226501465,0.11905503273010254,0.12244439125061035,1.0267367362976074,27.0840106328773,15,8100,286.8579313099204,0.2423257,14.482676085521927,255.19632277757105,1.3617441654205322,0.9969676,1.1226634979248047,0.1271209716796875,254.56802983870372,1.1188713,16.494417719543588,2,219.16272628647604,363.7523173968499
0.21181631088256836,16,0.01638054847717285,14,5.152189016342163,333.4142764540732,3.6793973445892334,1.0036184,386.2917414710728,245.10398613822034,0.2133769989013672,1.0710499286651611,0.0005,282.8885343891897,346.55347147270953,250.28401964344394,-0.0006456898,0.99974936,368.69103379624465,21.592011213302612,5.366054534912109,0.11663460731506348,0.12026381492614746,1.124614953994751,21.09380422965297,15,10800,342.8809025856322,0.27394763,28.067707291640545,304.66175148058215,1.4548580646514893,1.001124,1.0805425643920898,0.11783862113952637,313.1232774918087,0.88190174,17.18647168180646,3,252.01654589030153,389.9830101262364
